run_name,row_type,name,stage,activity_type,calls,range_duration_us,cpu_time_total_us,cuda_time_total_us,kernel_calls,inclusive,notes
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",forward,kernel,24,,,167.393,24,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",forward,kernel,48,,,481.75600000000003,48,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)",forward,kernel,49,,,67.55499999999999,49,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)",forward,kernel,144,,,434.716,144,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",forward,kernel,24,,,30.181,24,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::exp_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::exp_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",forward,kernel,25,,,187.007,25,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::log_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::log_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",forward,kernel,1,,,1.728,1,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",forward,kernel,1,,,20.0,1,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",forward,kernel,49,,,70.718,49,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::sigmoid_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::sigmoid_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",forward,kernel,24,,,166.911,24,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)",forward,kernel,1,,,4.383,1,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_256x64_16x4_tn_align4>(cutlass_80_tensorop_s1688gemm_256x64_16x4_tn_align4::Params),forward,kernel,24,,,252.449,24,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_nn_align4>(cutlass_80_tensorop_s1688gemm_64x64_16x6_nn_align4::Params),forward,kernel,24,,,193.407,24,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,Memcpy DtoD (Device -> Device),backward,gpu_memcpy,49,,,131.234,0,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,Memset (Device),backward,gpu_memset,99,,,79.102,0,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,sm90_xmma_gemm_f32f32_tf32f32_f32_nn_n_tilesize128x128x32_warpgroupsize1x1x1_execute_segment_k_off_kernel__5x_cublas,backward,kernel,24,,,799.7139999999999,24,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,sm90_xmma_gemm_f32f32_tf32f32_f32_nn_n_tilesize128x256x32_warpgroupsize2x1x1_execute_segment_k_on_kernel__5x_cublas,backward,kernel,1,,,79.521,1,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,sm90_xmma_gemm_f32f32_tf32f32_f32_nn_n_tilesize64x128x32_warpgroupsize1x1x1_execute_segment_k_off_kernel__5x_cublas,backward,kernel,96,,,1357.63,96,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,sm90_xmma_gemm_f32f32_tf32f32_f32_nn_n_tilesize64x128x32_warpgroupsize1x1x1_execute_segment_k_on_kernel__5x_cublas,backward,kernel,48,,,2139.554,48,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,sm90_xmma_gemm_f32f32_tf32f32_f32_nt_n_tilesize128x128x32_warpgroupsize1x1x1_execute_segment_k_off_kernel__5x_cublas,backward,kernel,1,,,113.376,1,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,sm90_xmma_gemm_f32f32_tf32f32_f32_nt_n_tilesize128x256x32_warpgroupsize2x1x1_execute_segment_k_off_kernel__5x_cublas,backward,kernel,72,,,3164.062,72,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void (anonymous namespace)::elementwise_kernel_with_index<int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, function_traits<at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>::result_type*)",backward,kernel,1,,,1.088,1,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void (anonymous namespace)::indexing_backward_kernel<float, 4>(long const*, long const*, float const*, float*, long, long, long, long, bool)",backward,kernel,1,,,5.599,1,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::(anonymous namespace)::CatArrayBatchedCopy<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 4, 64, 64>(at::native::(anonymous namespace)::OpaqueType<4u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 64, 64>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",backward,kernel,24,,,208.031,24,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::(anonymous namespace)::CatArrayBatchedCopy_vectorized<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 1, 128, 1, 16, 4>(char*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",backward,kernel,24,,,83.136,24,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::_scatter_gather_elementwise_kernel<128, 8, at::native::_cuda_scatter_gather_internal_kernel<true, at::native::OpaqueType<4>, long>::operator()<at::native::TensorAssign>(at::TensorIterator&, long, long, long, at::native::TensorAssign const&)::{lambda(int)#1}>(int, at::native::_cuda_scatter_gather_internal_kernel<true, at::native::OpaqueType<4>, long>::operator()<at::native::TensorAssign>(at::TensorIterator&, long, long, long, at::native::TensorAssign const&)::{lambda(int)#1})",backward,kernel,25,,,192.547,25,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::_scatter_gather_elementwise_kernel<128, 8, at::native::_cuda_scatter_gather_internal_kernel<true, float, long>::operator()<at::native::ReduceAdd>(at::TensorIterator&, long, long, long, at::native::ReduceAdd const&)::{lambda(int)#1}>(int, at::native::_cuda_scatter_gather_internal_kernel<true, float, long>::operator()<at::native::ReduceAdd>(at::TensorIterator&, long, long, long, at::native::ReduceAdd const&)::{lambda(int)#1})",backward,kernel,1,,,6.784,1,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1})",backward,kernel,24,,,310.306,24,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",backward,kernel,50,,,218.30200000000002,50,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})",backward,kernel,72,,,1182.179,72,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",backward,kernel,291,,,1363.915,291,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",backward,kernel,24,,,300.798,24,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",backward,kernel,313,,,4044.609,313,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",backward,kernel,48,,,159.198,48,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::reduce_kernel<128, 4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4>)",backward,kernel,49,,,482.34,49,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4>)",backward,kernel,99,,,674.627,99,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<2, at::native::AUnaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long> >, std::array<char*, 2ul>)",backward,kernel,1,,,1.472,1,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<2, at::native::BUnaryFunctor<long, long, long, at::native::binary_internal::div_trunc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<long, long, long, at::native::binary_internal::div_trunc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul>)",backward,kernel,1,,,2.177,1,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<2, at::native::BUnaryFunctor<long, long, long, at::native::remainder_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<long, long, long, at::native::remainder_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul>)",backward,kernel,1,,,2.432,1,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#2}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#2}, std::array<char*, 2ul>)",backward,kernel,49,,,58.111000000000004,49,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",backward,kernel,98,,,179.257,98,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",backward,kernel,24,,,165.72899999999998,24,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> >, std::array<char*, 3ul>)",backward,kernel,1,,,1.856,1,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",backward,kernel,340,,,2372.705,340,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)",backward,kernel,315,,,1373.708,315,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",backward,kernel,52,,,179.746,52,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",backward,kernel,51,,,477.661,51,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::sigmoid_backward_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, std::array<char*, 3ul> >(int, at::native::sigmoid_backward_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, std::array<char*, 3ul>)",backward,kernel,24,,,316.609,24,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at_cuda_detail::cub::DeviceRadixSortSingleTileKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<8>, unsigned long long>::Policy900, false, long, at::cuda::cub::detail::OpaqueType<8>, unsigned long long, at_cuda_detail::cub::detail::identity_decomposer_t>(long const*, long*, at::cuda::cub::detail::OpaqueType<8> const*, at::cuda::cub::detail::OpaqueType<8>*, unsigned long long, int, int, at_cuda_detail::cub::detail::identity_decomposer_t)",backward,kernel,1,,,5.504,1,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x64_16x6_nt_align4>(cutlass_80_tensorop_s1688gemm_128x64_16x6_nt_align4::Params),backward,kernel,24,,,196.929,24,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x64_32x6_nt_align4>(cutlass_80_tensorop_s1688gemm_128x64_32x6_nt_align4::Params),backward,kernel,96,,,1752.2589999999998,96,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_256x64_16x4_tn_align4>(cutlass_80_tensorop_s1688gemm_256x64_16x4_tn_align4::Params),backward,kernel,24,,,265.53499999999997,24,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_nn_align4>(cutlass_80_tensorop_s1688gemm_64x64_16x6_nn_align4::Params),backward,kernel,24,,,202.846,24,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align4>(cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align4::Params),backward,kernel,24,,,229.344,24,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,Memcpy DtoH (Device -> Pinned),optimizer,gpu_memcpy,1,,,2.656,0,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,Memcpy HtoD (Pageable -> Device),optimizer,gpu_memcpy,1,,,0.8,0,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,Memset (Device),optimizer,gpu_memset,170,,,148.197,0,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",optimizer,kernel,219,,,1742.593,219,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4>)",optimizer,kernel,219,,,1269.229,219,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul>)",optimizer,kernel,438,,,2132.222,438,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",optimizer,kernel,1315,,,6454.641,1315,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> >, std::array<char*, 3ul>)",optimizer,kernel,219,,,1229.699,219,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)",optimizer,kernel,220,,,822.843,220,,sum of physical GPU activity durations; not GPU wall-clock time
