run_id,model_size,batch_size,context_length,mode,dtype,row_type,name,calls,cpu_total_us,cuda_total_us,cuda_self_us,rank
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,stage_range,profile/warmup,1,15.325,0.0,0.0,1
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,stage_range,profile/measure,1,111570.637,110102.142,1.216,2
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,stage_range,zero_grad,1,255.435,0.0,0.0,3
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,stage_range,forward,1,27746.562,27584.801,27376.788,4
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,stage_range,backward,1,52672.392,52306.686,0.864,5
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,stage_range,optimizer,1,29792.553,30210.655,0.0,6
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,stage_range,attention/scores,12,2652.805,1342.735,1342.735,7
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,stage_range,attention/softmax,12,1690.828,1160.27,1160.27,8
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,stage_range,attention/value,12,1694.595,673.256,673.256,9
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,operator,aten::bmm,327,7854.425,23232.943,23232.943,1
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,operator,autograd::engine::evaluate_function: BmmBackward0,109,6715.692,15276.597,0.0,2
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,operator,aten::einsum,109,9166.441,8045.884,0.0,3
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,operator,aten::mul,1206,15791.484,7567.318,7567.318,4
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,operator,autograd::engine::evaluate_function: MulBackward0,170,6678.258,2422.89,0.0,5
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,operator,aten::copy_,207,2442.909,2248.721,2248.721,6
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,operator,aten::add,430,5323.768,1793.362,1793.362,7
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,operator,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,111,2402.668,1762.193,0.0,8
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,operator,aten::div,210,2876.234,1497.485,1497.485,9
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,operator,aten::sub_,222,1982.341,1211.37,1211.37,10
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,operator,autograd::engine::evaluate_function: DivBackward0,24,1496.599,1051.274,0.0,11
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,operator,aten::add_,147,1392.621,792.513,792.513,12
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,operator,aten::fill_,263,2312.006,768.941,768.941,13
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,operator,aten::zero_,238,2662.289,747.819,0.0,14
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,operator,aten::neg,52,671.335,638.884,638.884,15
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,cuda_kernel_or_activity,ampere_sgemm_128x64_tn,85,0.0,7369.548,7369.548,1
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,cuda_kernel_or_activity,ampere_sgemm_128x64_nn,72,0.0,5048.981,5048.981,2
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,cuda_kernel_or_activity,void cutlass::Kernel2<cutlass_80_simt_sgemm_128x256_8x4_nt_align1>(cutlass_80_simt_sgemm_128x256_8x4_nt_align1::Params),37,0.0,5036.725,5036.725,3
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,cuda_kernel_or_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",716,0.0,4353.764,4353.764,4
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,cuda_kernel_or_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)",675,0.0,3342.733,3342.733,5
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,cuda_kernel_or_activity,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",181,0.0,2165.042,2165.042,6
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,cuda_kernel_or_activity,ampere_sgemm_128x32_nt,48,0.0,2157.525,2157.525,7
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,cuda_kernel_or_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",196,0.0,2126.612,2126.612,8
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,cuda_kernel_or_activity,void cutlass::Kernel2<cutlass_80_simt_sgemm_256x128_8x4_nn_align1>(cutlass_80_simt_sgemm_256x128_8x4_nn_align1::Params),13,0.0,1720.369,1720.369,9
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,cuda_kernel_or_activity,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",293,0.0,1085.855,1085.855,10
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,cuda_kernel_or_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",263,0.0,768.941,768.941,11
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,cuda_kernel_or_activity,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})",48,0.0,605.321,605.321,12
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,cuda_kernel_or_activity,ampere_sgemm_128x128_nn,24,0.0,599.17,599.17,13
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,cuda_kernel_or_activity,ampere_sgemm_128x128_nt,24,0.0,577.609,577.609,14
small-b4-c256-train_step-fp32-w5-n1,small,4,256,train_step,fp32,cuda_kernel_or_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> >, std::array<char*, 3ul>)",112,0.0,543.361,543.361,15
small-b4-c512-train_step-fp32-w5-n1,small,4,512,train_step,fp32,stage_range,profile/warmup,1,31.414,0.0,0.0,1
small-b4-c512-train_step-fp32-w5-n1,small,4,512,train_step,fp32,stage_range,profile/measure,1,114901.204,112656.832,1.024,2
small-b4-c512-train_step-fp32-w5-n1,small,4,512,train_step,fp32,stage_range,zero_grad,1,410.767,0.0,0.0,3
small-b4-c512-train_step-fp32-w5-n1,small,4,512,train_step,fp32,stage_range,forward,1,28359.149,29007.809,28864.935,4
small-b4-c512-train_step-fp32-w5-n1,small,4,512,train_step,fp32,stage_range,backward,1,51705.722,56430.592,0.864,5
small-b4-c512-train_step-fp32-w5-n1,small,4,512,train_step,fp32,stage_range,optimizer,1,33213.677,27218.431,0.0,6
small-b4-c512-train_step-fp32-w5-n1,small,4,512,train_step,fp32,stage_range,attention/scores,12,2870.31,2626.874,2626.874,7
small-b4-c512-train_step-fp32-w5-n1,small,4,512,train_step,fp32,stage_range,attention/softmax,12,1732.058,2762.395,2762.395,8
small-b4-c512-train_step-fp32-w5-n1,small,4,512,train_step,fp32,stage_range,attention/value,12,1768.496,1260.109,1260.109,9
small-b4-c512-train_step-fp32-w5-n1,small,4,512,train_step,fp32,operator,aten::bmm,327,7711.628,44712.064,44712.064,1
small-b4-c512-train_step-fp32-w5-n1,small,4,512,train_step,fp32,operator,autograd::engine::evaluate_function: BmmBackward0,109,6565.738,28883.202,0.0,2
small-b4-c512-train_step-fp32-w5-n1,small,4,512,train_step,fp32,operator,aten::einsum,109,9508.217,16007.872,0.0,3
small-b4-c512-train_step-fp32-w5-n1,small,4,512,train_step,fp32,operator,aten::mul,1206,16154.885,14512.755,14512.755,4
small-b4-c512-train_step-fp32-w5-n1,small,4,512,train_step,fp32,operator,autograd::engine::evaluate_function: DivBackward0,24,1470.728,8545.496,0.0,5
small-b4-c512-train_step-fp32-w5-n1,small,4,512,train_step,fp32,operator,aten::div,210,2974.248,7195.179,7195.179,6
small-b4-c512-train_step-fp32-w5-n1,small,4,512,train_step,fp32,operator,autograd::engine::evaluate_function: MulBackward0,170,6589.781,5251.156,0.0,7
small-b4-c512-train_step-fp32-w5-n1,small,4,512,train_step,fp32,operator,aten::add_,147,1363.462,3881.506,3881.506,8
small-b4-c512-train_step-fp32-w5-n1,small,4,512,train_step,fp32,operator,aten::where,48,1939.459,3068.0,1518.736,9
small-b4-c512-train_step-fp32-w5-n1,small,4,512,train_step,fp32,operator,aten::neg,52,670.725,2964.735,2964.735,10
small-b4-c512-train_step-fp32-w5-n1,small,4,512,train_step,fp32,operator,aten::copy_,207,2415.592,2616.603,2616.603,11
small-b4-c512-train_step-fp32-w5-n1,small,4,512,train_step,fp32,operator,aten::add,430,5675.168,2162.572,2162.572,12
small-b4-c512-train_step-fp32-w5-n1,small,4,512,train_step,fp32,operator,autograd::engine::evaluate_function: MaxBackward0,13,857.502,2045.782,0.0,13
