model_size,batch_size,context_length,dtype,tool,event_type,name,calls,cpu_total_us,cpu_self_us,cuda_total_us,cuda_self_us
medium,1,512,fp32,torch.profiler,backward_cuda_kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",289,,,5858.235000000004,5858.235000000004
medium,1,512,fp32,torch.profiler,backward_cuda_kernel,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x256_16x3_nt_align4>(cutlass_80_tensorop_s1688gemm_128x256_16x3_nt_align4::Params),72,,,4251.5019999999995,4251.5019999999995
medium,1,512,fp32,torch.profiler,backward_cuda_kernel,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x128_32x3_nn_align4>(cutlass_80_tensorop_s1688gemm_128x128_32x3_nn_align4::Params),49,,,2774.956,2774.956
medium,1,512,fp32,torch.profiler,backward_cuda_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",316,,,2447.3050000000003,2447.3050000000003
medium,1,512,fp32,torch.profiler,backward_cuda_kernel,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_32x6_nn_align4>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nn_align4::Params),96,,,1664.6100000000001,1664.6100000000001
medium,1,512,fp32,torch.profiler,optimizer_cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float)",42,,,7382.875000000001,7382.875000000001
medium,1,512,fp32,torch.profiler,optimizer_cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 3>, at::native::(anonymous namespace)::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float> >(at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 3>, at::native::(anonymous namespace)::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float>)",21,,,7177.022,7177.022
medium,1,512,fp32,torch.profiler,optimizer_cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::TernaryOpScalarFunctor<float, 2, 2, 0>, at::native::LerpFunctor<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::TernaryOpScalarFunctor<float, 2, 2, 0>, at::native::LerpFunctor<float>, float)",21,,,5446.933,5446.933
medium,1,512,fp32,torch.profiler,optimizer_cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<3>, at::native::(anonymous namespace)::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<3>, at::native::(anonymous namespace)::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float)",21,,,5444.596000000001,5444.596000000001
medium,1,512,fp32,torch.profiler,optimizer_cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::plus<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::plus<float>, float)",21,,,3704.622,3704.622
medium,1,1024,fp32,torch.profiler,range,profile/measure,1,154514.611,75.35499999998137,62640.63799999998,0.0
medium,1,1024,fp32,torch.profiler,range,forward,1,0.0,0.0,51091.218,51091.218
medium,1,1024,fp32,torch.profiler,range,optimizer,1,7626.58600000001,103.66100000002189,36561.013999999996,0.0
medium,1,1024,fp32,torch.profiler,range,attention/softmax,24,0.0,0.0,6116.377999999986,6116.377999999986
medium,1,1024,fp32,torch.profiler,range,attention/scores,24,0.0,0.0,4718.835999999994,4718.835999999994
medium,1,1024,fp32,torch.profiler,range,attention/value,24,0.0,0.0,1068.647999999991,1068.647999999991
medium,1,1024,fp32,torch.profiler,range,backward,1,0.0,0.0,1.0559999999968568,1.0559999999968568
medium,1,1024,fp32,torch.profiler,range,profile/warmup,1,2187.788,101.13200000000006,0.0,0.0
medium,1,1024,fp32,torch.profiler,torch_op,aten::bmm,651,13648.337000000127,10377.916999999994,40294.46300000025,40294.46300000025
medium,1,1024,fp32,torch.profiler,cuda_kernel,Optimizer.step#AdamW.step,1,0.0,0.0,36661.97400000002,36661.97400000002
medium,1,1024,fp32,torch.profiler,torch_op,Optimizer.step#AdamW.step,1,7515.399000000005,2365.1099999997823,36561.013999999996,0.0
medium,1,1024,fp32,torch.profiler,torch_op,autograd::engine::evaluate_function: BmmBackward0,217,13078.058000000092,1442.4639999999636,26913.991000000256,0.0
medium,1,1024,fp32,torch.profiler,torch_op,BmmBackward0,217,11635.594000000128,1536.7219999999943,26913.991000000256,0.0
medium,1,1024,fp32,torch.profiler,torch_op,aten::mul,1043,12801.91699999946,8204.523999999565,12147.030999999755,12147.030999999755
medium,1,1024,fp32,torch.profiler,torch_op,aten::einsum,169,15512.21900000001,3735.23300000005,10830.760999999997,0.0
medium,1,1024,fp32,torch.profiler,torch_op,aten::where,96,3812.6450000000705,994.9889999999859,10371.621999999912,5156.852999999926
medium,1,1024,fp32,torch.profiler,torch_op,autograd::engine::evaluate_function: SoftmaxBackward0,24,864.2500000000728,127.33100000014383,10205.487999999961,0.0
medium,1,1024,fp32,torch.profiler,torch_op,SoftmaxBackward0,24,736.9189999999289,75.32799999993586,10205.487999999961,0.0
medium,1,1024,fp32,torch.profiler,torch_op,aten::_softmax_backward_data,24,661.5909999999931,276.12200000003213,10205.487999999961,5162.776999999987
medium,1,1024,fp32,torch.profiler,cuda_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",364,0.0,0.0,9835.682999999883,9835.682999999883
medium,1,1024,fp32,torch.profiler,cuda_kernel,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x256_16x3_nt_align4>(cutlass_80_tensorop_s1688gemm_128x256_16x3_nt_align4::Params),72,0.0,0.0,7621.407000000043,7621.407000000043
medium,1,1024,fp32,torch.profiler,torch_op,aten::_foreach_mul_,2,756.2660000000033,511.1889999998966,7389.214000000036,7389.214000000036
medium,1,1024,fp32,torch.profiler,cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float)",42,0.0,0.0,7389.214000000036,7389.214000000036
medium,1,1024,fp32,torch.profiler,torch_op,aten::_foreach_addcdiv_,1,480.2719999999972,359.8379999999306,7178.717999999935,7178.717999999935
medium,1,1024,fp32,torch.profiler,cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 3>, at::native::(anonymous namespace)::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float> >(at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 3>, at::native::(anonymous namespace)::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float>)",21,0.0,0.0,7178.717999999935,7178.717999999935
medium,1,1024,fp32,torch.profiler,torch_op,aten::div,97,1516.254000000039,1040.4109999999473,6799.768000000073,6799.768000000073
medium,1,1024,fp32,torch.profiler,cuda_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",48,0.0,0.0,6639.289000000044,6639.289000000044
medium,1,1024,fp32,torch.profiler,torch_op,aten::copy_,363,3950.778999999966,1898.9089999999023,6291.5479999999425,6291.5479999999425
medium,1,1024,fp32,torch.profiler,cuda_kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",313,0.0,0.0,6079.7429999999495,6079.7429999999495
medium,1,1024,fp32,torch.profiler,torch_op,autograd::engine::evaluate_function: MulBackward0,338,12119.242999999988,2677.8219999998837,6028.236999999761,0.0
medium,1,1024,fp32,torch.profiler,torch_op,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,219,4638.038999999866,837.5299999996059,5474.818000000021,0.0
medium,1,1024,fp32,torch.profiler,torch_op,torch::autograd::AccumulateGrad,219,3800.50900000026,802.8560000002908,5474.818000000021,0.0
medium,1,1024,fp32,torch.profiler,cuda_kernel,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x64_16x6_tn_align4>(cutlass_80_tensorop_s1688gemm_128x64_16x6_tn_align4::Params),120,0.0,0.0,5446.929000000007,5446.929000000007
medium,1,1024,fp32,torch.profiler,torch_op,aten::_foreach_lerp_,1,203.2939999999944,86.45800000004238,5446.035999999993,5446.035999999993
medium,1,1024,fp32,torch.profiler,cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::TernaryOpScalarFunctor<float, 2, 2, 0>, at::native::LerpFunctor<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::TernaryOpScalarFunctor<float, 2, 2, 0>, at::native::LerpFunctor<float>, float)",21,0.0,0.0,5446.035999999993,5446.035999999993
medium,1,1024,fp32,torch.profiler,torch_op,aten::_foreach_addcmul_,1,420.8179999999993,305.8070000000298,5443.894000000029,5443.894000000029
medium,1,1024,fp32,torch.profiler,cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<3>, at::native::(anonymous namespace)::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<3>, at::native::(anonymous namespace)::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float)",21,0.0,0.0,5443.894000000029,5443.894000000029
medium,1,1024,fp32,torch.profiler,cuda_kernel,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x128_32x3_nn_align4>(cutlass_80_tensorop_s1688gemm_128x128_32x3_nn_align4::Params),49,0.0,0.0,5237.26500000005,5237.26500000005
medium,1,1024,fp32,torch.profiler,cuda_kernel,"void (anonymous namespace)::softmax_warp_backward<float, float, float, 10, false, false>(float*, float const*, float const*, int, int, int, bool const*)",24,0.0,0.0,5162.776999999987,5162.776999999987
medium,1,1024,fp32,torch.profiler,cuda_kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1})",48,0.0,0.0,5156.852999999926,5156.852999999926
medium,1,1024,fp32,cuda_event,stage,forward,1,,,51320.57571411133,
medium,1,1024,fp32,cuda_event,stage,backward,1,,,95016.9906616211,
medium,1,1024,fp32,cuda_event,stage,optimizer,1,,,38221.37451171875,
medium,1,1024,fp32,torch.profiler,forward_cuda_kernel,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x64_16x6_tn_align4>(cutlass_80_tensorop_s1688gemm_128x64_16x6_tn_align4::Params),120,,,5446.929000000003,5446.929000000003
medium,1,1024,fp32,torch.profiler,forward_cuda_kernel,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x256_16x3_tn_align4>(cutlass_80_tensorop_s1688gemm_128x256_16x3_tn_align4::Params),48,,,5121.558999999999,5121.558999999999
medium,1,1024,fp32,torch.profiler,forward_cuda_kernel,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",24,,,3407.408000000001,3407.408000000001
medium,1,1024,fp32,torch.profiler,forward_cuda_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",24,,,3222.7309999999998,3222.7309999999998
medium,1,1024,fp32,torch.profiler,forward_cuda_kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1})",24,,,2650.4409999999993,2650.4409999999993
medium,1,1024,fp32,torch.profiler,backward_cuda_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",316,,,9146.562000000013,9146.562000000013
medium,1,1024,fp32,torch.profiler,backward_cuda_kernel,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x256_16x3_nt_align4>(cutlass_80_tensorop_s1688gemm_128x256_16x3_nt_align4::Params),72,,,7621.407000000001,7621.407000000001
medium,1,1024,fp32,torch.profiler,backward_cuda_kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",289,,,5985.053999999999,5985.053999999999
medium,1,1024,fp32,torch.profiler,backward_cuda_kernel,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x128_32x3_nn_align4>(cutlass_80_tensorop_s1688gemm_128x128_32x3_nn_align4::Params),49,,,5237.265,5237.265
medium,1,1024,fp32,torch.profiler,backward_cuda_kernel,"void (anonymous namespace)::softmax_warp_backward<float, float, float, 10, false, false>(float*, float const*, float const*, int, int, int, bool const*)",24,,,5162.777000000001,5162.777000000001
medium,1,1024,fp32,torch.profiler,optimizer_cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float)",42,,,7389.214000000002,7389.214000000002
medium,1,1024,fp32,torch.profiler,optimizer_cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 3>, at::native::(anonymous namespace)::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float> >(at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 3>, at::native::(anonymous namespace)::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float>)",21,,,7178.718,7178.718
medium,1,1024,fp32,torch.profiler,optimizer_cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::TernaryOpScalarFunctor<float, 2, 2, 0>, at::native::LerpFunctor<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::TernaryOpScalarFunctor<float, 2, 2, 0>, at::native::LerpFunctor<float>, float)",21,,,5446.036000000002,5446.036000000002
medium,1,1024,fp32,torch.profiler,optimizer_cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<3>, at::native::(anonymous namespace)::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<3>, at::native::(anonymous namespace)::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float)",21,,,5443.894,5443.894
medium,1,1024,fp32,torch.profiler,optimizer_cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::plus<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::plus<float>, float)",21,,,3702.993,3702.993
