run,model_size,context_length,dtype,tool,name,calls,cpu_time_total_us,cuda_time_total_us
medium_256,medium,256,fp32,torch.profiler,aten::as_strided,4461,2992.4349999997426,0.0
medium_256,medium,256,fp32,torch.profiler,aten::view,1717,2884.2309999998315,0.0
medium_256,medium,256,fp32,torch.profiler,attention/scores,24,0,2878.177000000011
medium_256,medium,256,fp32,torch.profiler,aten::mul,1043,14718.930999999762,2820.009999999801
medium_256,medium,256,fp32,torch.profiler,aten::unsqueeze,627,2754.789000000005,0.0
medium_256,medium,256,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x256_16x3_nt_align4>(cutlass_80_tensorop_s1688gemm_128x256_16x3_nt_align4::Params),72,0,2530.3620000000956
medium_256,medium,256,fp32,torch.profiler,autograd::engine::evaluate_function: MulBackward0,338,13245.120999999846,2440.3949999997494
medium_256,medium,256,fp32,torch.profiler,aten::squeeze,603,2123.98100000016,0.0
medium_256,medium,256,fp32,torch.profiler,aten::empty_strided,389,2056.321000000309,0.0
medium_256,medium,256,fp32,torch.profiler,MulBackward0,338,7200.719999999783,1773.2119999997958
medium_256,medium,256,fp32,torch.profiler,aten::transpose,434,1637.9350000000704,0.0
medium_256,medium,256,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",364,0,1523.030000000058
medium_256,medium,256,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x64_16x6_tn_align4>(cutlass_80_tensorop_s1688gemm_128x64_16x6_tn_align4::Params),48,0,1499.9500000000135
medium_256,medium,256,fp32,torch.profiler,aten::new_empty_strided,169,1238.5520000000106,0.0
medium_256,medium,256,fp32,torch.profiler,aten::empty,269,1226.5900000001475,0.0
medium_256,medium,256,fp32,torch.profiler,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",580,0,1181.239999999927
medium_256,medium,256,fp32,torch.profiler,autograd::engine::evaluate_function: CatBackward0,48,1158.5040000000736,0.0
medium_256,medium,256,fp32,torch.profiler,aten::unbind,96,1121.1580000000104,0.0
medium_256,medium,256,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x128_32x3_tn_align4>(cutlass_80_tensorop_s1688gemm_64x128_32x3_tn_align4::Params),96,0,1037.4489999999564
medium_256,medium,256,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x64_16x6_nt_align4>(cutlass_80_tensorop_s1688gemm_128x64_16x6_nt_align4::Params),96,0,977.2869999999602
medium_256,medium,256,fp32,torch.profiler,aten::empty_like,147,971.0620000000608,0.0
medium_256,medium,256,fp32,torch.profiler,autograd::engine::evaluate_function: AddBackward0,145,861.2500000000946,0.0
medium_256,medium,256,fp32,torch.profiler,CatBackward0,48,851.9019999999437,0.0
medium_256,medium,256,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x128_32x3_tn_align4>(cutlass_80_tensorop_s1688gemm_128x128_32x3_tn_align4::Params),24,0,813.0659999999853
medium_256,medium,256,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)",433,0,774.9189999999844
medium_256,medium,256,fp32,torch.profiler,aten::_reshape_alias,313,754.591999999971,0.0
medium_256,medium,256,fp32,torch.profiler,aten::narrow,96,676.2870000000621,0.0
medium_256,medium,256,fp32,torch.profiler,cudaMemcpyAsync,49,671.0510000000286,0.0
medium_256,medium,256,fp32,torch.profiler,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, false, float, float, float, true, false, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float const*, float const*, float const*, float const*)",265,0,670.3790000000577
medium_256,medium,256,fp32,torch.profiler,aten::select,192,652.027999999977,0.0
medium_256,medium,256,fp32,torch.profiler,aten::item,438,631.6350000004459,0.0
medium_256,medium,256,fp32,torch.profiler,Optimizer.zero_grad#AdamW.zero_grad,1,611.8389999999999,0.0
medium_256,medium,256,fp32,torch.profiler,aten::slice,96,482.6290000000299,0.0
medium_256,medium,256,fp32,torch.profiler,Unrecognized,1,460.63800000000015,0.0
medium_256,medium,256,fp32,torch.profiler,aten::where,96,4433.758999999935,454.3680000001186
medium_256,medium,256,fp32,torch.profiler,aten::add_,460,2488.704000000449,440.93100000002596
medium_256,medium,256,fp32,torch.profiler,aten::sum,98,1619.279999999926,433.929999999993
medium_256,medium,256,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align4>(cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align4::Params),48,0,402.4699999999357
medium_256,medium,256,fp32,torch.profiler,aten::resize_,74,330.3630000000471,0.0
medium_256,medium,256,fp32,torch.profiler,attention/scores,24,5860.018000000005,325.19000000003007
medium_256,medium,256,fp32,torch.profiler,aten::add,193,2887.424999999855,321.9879999999421
medium_256,medium,256,fp32,torch.profiler,aten::cat,96,1738.4969999999098,281.60199999997803
medium_256,medium,256,fp32,torch.profiler,aten::reshape,1641,9137.847999999969,278.94400000004043
medium_256,medium,256,fp32,torch.profiler,aten::clone,144,3111.274000000257,278.94400000004043
medium_256,medium,256,fp32,torch.profiler,autograd::engine::evaluate_function: PowBackward0,49,4049.42500000001,277.2109999999593
medium_256,medium,256,fp32,torch.profiler,"void at::native::reduce_kernel<128, 4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4>)",49,0,275.71700000001147
medium_256,medium,256,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_nn_align4>(cutlass_80_tensorop_s1688gemm_64x64_16x6_nn_align4::Params),48,0,269.09700000002067
medium_256,medium,256,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_tn_align4>(cutlass_80_tensorop_s1688gemm_64x64_16x6_tn_align4::Params),48,0,268.133000000043
medium_256,medium,256,fp32,torch.profiler,"void at::native::(anonymous namespace)::CatArrayBatchedCopy<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 4, 64, 64>(at::native::(anonymous namespace)::OpaqueType<4u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 64, 64>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",72,0,237.88799999996354
medium_256,medium,256,fp32,torch.profiler,aten::div,97,1801.0079999999289,230.81899999995312
medium_256,medium,256,fp32,torch.profiler,aten::expand,50,208.225999999966,0.0
medium_256,medium,256,fp32,torch.profiler,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1})",48,0,206.27300000005926
medium_256,medium,256,fp32,torch.profiler,autograd::engine::evaluate_function: UnsafeViewBackward0,24,205.56700000005367,0.0
medium_256,medium,256,fp32,torch.profiler,aten::_unsafe_view,144,203.72199999997247,0.0
medium_256,medium,256,fp32,torch.profiler,PowBackward0,49,3064.927000000018,201.34199999986595
medium_256,medium,256,fp32,torch.profiler,autograd::engine::evaluate_function: SigmoidBackward0,24,921.4649999999747,188.74000000002707
medium_256,medium,256,fp32,torch.profiler,autograd::engine::evaluate_function: SoftmaxBackward0,24,1030.4189999999726,186.27600000004168
medium_256,medium,256,fp32,torch.profiler,SoftmaxBackward0,24,872.0619999999544,186.27600000004168
medium_256,medium,256,fp32,torch.profiler,aten::_softmax_backward_data,24,786.0340000000069,186.27600000004168
medium_256,medium,256,fp32,torch.profiler,cudaDeviceGetAttribute,651,184.53899999988562,0.0
medium_256,medium,256,fp32,torch.profiler,aten::pow,147,3270.5049999999164,177.24999999983652
medium_256,medium,256,fp32,torch.profiler,autograd::engine::evaluate_function: UnsqueezeBackward0,603,7171.865999999762,163.67999999995664
medium_256,medium,256,fp32,torch.profiler,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4>)",49,0,158.21299999998155
medium_256,medium,256,fp32,torch.profiler,aten::mean,49,1054.6830000000148,155.07700000000796
medium_256,medium,256,fp32,torch.profiler,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",49,0,155.07700000000796
medium_256,medium,256,fp32,torch.profiler,aten::concat,48,1047.1769999999897,153.69599999999718
medium_256,medium,256,fp32,torch.profiler,autograd::engine::evaluate_function: RsqrtBackward0,49,3002.513000000021,151.6169999998965
medium_256,medium,256,fp32,torch.profiler,RsqrtBackward0,49,2689.00499999991,151.6169999998965
medium_256,medium,256,fp32,torch.profiler,aten::detach,51,150.02999999996246,0.0
medium_256,medium,256,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",48,0,143.65199999998822
medium_256,medium,256,fp32,torch.profiler,autograd::engine::evaluate_function: ViewBackward0,724,8232.086999999992,138.4649999999965
medium_256,medium,256,fp32,torch.profiler,ViewBackward0,724,4780.984000000084,138.4649999999965
medium_256,medium,256,fp32,torch.profiler,attention/value,24,2844.7310000000143,133.28599999999005
medium_256,medium,256,fp32,torch.profiler,attention/value,24,0,133.28599999999005
medium_256,medium,256,fp32,torch.profiler,aten::_local_scalar_dense,438,131.57199999978184,0.0
medium_256,medium,256,fp32,torch.profiler,autograd::engine::evaluate_function: WhereBackward0,24,1721.3429999999353,129.46700000004785
medium_256,medium,256,fp32,torch.profiler,WhereBackward0,24,1504.8390000000072,129.46700000004785
medium_256,medium,256,fp32,torch.profiler,autograd::engine::evaluate_function: UnbindBackward0,48,1503.465999999964,127.90599999998085
medium_256,medium,256,fp32,torch.profiler,UnbindBackward0,48,1194.1910000000717,127.90599999998085
medium_256,medium,256,fp32,torch.profiler,aten::stack,48,1069.2340000001568,127.90599999998085
medium_256,medium,256,fp32,torch.profiler,autograd::engine::evaluate_function: CloneBackward0,24,118.51300000004267,0.0
medium_256,medium,256,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",98,0,114.65199999982724
medium_256,medium,256,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_256x128_16x3_tn_align4>(cutlass_80_tensorop_s1688gemm_256x128_16x3_tn_align4::Params),1,0,106.33599999999569
medium_256,medium,256,fp32,torch.profiler,aten::to,297,104.27499999996235,0.0
medium_256,medium,256,fp32,torch.profiler,"void (anonymous namespace)::softmax_warp_backward<float, float, float, 8, false, false>(float*, float const*, float const*, int, int, int, bool const*)",24,0,96.22500000002037
medium_256,medium,256,fp32,torch.profiler,SigmoidBackward0,24,447.0150000000576,94.30700000005163
medium_256,medium,256,fp32,torch.profiler,aten::sigmoid_backward,24,365.3870000000097,94.30700000005163
medium_256,medium,256,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::sigmoid_backward_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, std::array<char*, 3ul> >(int, at::native::sigmoid_backward_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, std::array<char*, 3ul>)",24,0,94.30700000005163
medium_256,medium,256,fp32,torch.profiler,AddBackward0,145,94.03999999990629,0.0
medium_256,medium,256,fp32,torch.profiler,autograd::engine::evaluate_function: ReshapeAliasBackward0,265,3888.7179999999353,93.31300000004558
medium_256,medium,256,fp32,torch.profiler,ReshapeAliasBackward0,265,2358.3559999999197,93.31300000004558
medium_256,medium,256,fp32,torch.profiler,UnsafeViewBackward0,24,92.36599999992177,0.0
medium_256,medium,256,fp32,torch.profiler,aten::alias,48,90.9730000000095,0.0
medium_256,medium,256,fp32,torch.profiler,attention/softmax,24,996.5529999999844,88.92900000000645
medium_256,medium,256,fp32,torch.profiler,aten::softmax,24,552.5879999999852,88.92900000000645
medium_256,medium,256,fp32,torch.profiler,aten::_softmax,24,481.90599999999495,88.92900000000645
medium_256,medium,256,fp32,torch.profiler,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 8, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",24,0,88.92900000000645
medium_256,medium,256,fp32,torch.profiler,attention/softmax,24,0,88.92900000000645
medium_256,medium,256,fp32,torch.profiler,autograd::engine::evaluate_function: MeanBackward1,49,1667.9820000001127,87.1669999999649
medium_256,medium,256,fp32,torch.profiler,MeanBackward1,49,1397.4019999999655,87.1669999999649
medium_256,medium,256,fp32,torch.profiler,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",49,0,87.1669999999649
medium_256,medium,256,fp32,torch.profiler,detach,51,85.820999999989,0.0
medium_256,medium,256,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x128_16x5_nt_align4>(cutlass_80_tensorop_s1688gemm_128x128_16x5_nt_align4::Params),1,0,84.70499999999447
medium_256,medium,256,fp32,torch.profiler,autograd::engine::evaluate_function: SubBackward0,48,1093.0830000000424,75.94100000003527
medium_256,medium,256,fp32,torch.profiler,SubBackward0,48,811.8789999999935,75.94100000003527
medium_256,medium,256,fp32,torch.profiler,aten::neg,48,717.3960000000152,75.94100000003527
medium_256,medium,256,fp32,torch.profiler,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",48,0,75.94100000003527
medium_256,medium,256,fp32,torch.profiler,aten::sigmoid,24,449.9020000000028,74.01400000001013
medium_256,medium,256,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::sigmoid_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::sigmoid_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",24,0,74.01400000001013
medium_256,medium,256,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x128_32x3_nn_align4>(cutlass_80_tensorop_s1688gemm_128x128_32x3_nn_align4::Params),1,0,73.56900000000314
medium_256,medium,256,fp32,torch.profiler,aten::fill_,51,698.7490000000048,70.40000000000873
medium_256,medium,256,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",51,0,70.40000000000873
medium_256,medium,256,fp32,torch.profiler,autograd::engine::evaluate_function: DivBackward0,24,571.0029999999751,69.66699999997945
medium_256,medium,256,fp32,torch.profiler,DivBackward0,24,423.8959999999279,69.66699999997945
medium_256,medium,256,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul>)",49,0,64.93100000000072
medium_256,medium,256,fp32,torch.profiler,Memcpy DtoD (Device -> Device),49,0,62.237999999961175
medium_256,medium,256,fp32,torch.profiler,aten::sub,48,740.922000000015,60.64000000000715
medium_256,medium,256,fp32,torch.profiler,aten::rsqrt,49,770.3790000000031,53.824000000034175
medium_256,medium,256,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",49,0,53.824000000034175
medium_256,medium,256,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#2}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#2}, std::array<char*, 2ul>)",49,0,50.08099999987462
medium_256,medium,256,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)",49,0,48.63999999999078
medium_256,medium,256,fp32,torch.profiler,aten::ge,24,444.1849999999995,46.975000000009004
medium_256,medium,256,fp32,torch.profiler,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1})",24,0,46.975000000009004
medium_256,medium,256,fp32,torch.profiler,aten::result_type,147,45.68199999992021,0.0
medium_256,medium,256,fp32,torch.profiler,"void at::native::(anonymous namespace)::CatArrayBatchedCopy_vectorized<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 1, 128, 1, 16, 4>(char*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",24,0,43.714000000014494
medium_256,medium,256,fp32,torch.profiler,aten::arange,50,1138.6819999999852,43.19600000000173
medium_256,medium,256,fp32,torch.profiler,aten::scalar_tensor,48,1143.849000000042,41.822000000000116
medium_256,medium,256,fp32,torch.profiler,autograd::engine::evaluate_function: IndexBackward0,1,288.09600000001956,34.52800000004936
medium_256,medium,256,fp32,torch.profiler,IndexBackward0,1,278.23099999999977,34.52800000004936
medium_256,medium,256,fp32,torch.profiler,aten::zero_,2,65.40699999999924,27.681000000004133
medium_256,medium,256,fp32,torch.profiler,aten::new_zeros,1,33.6140000000014,22.65700000000652
medium_256,medium,256,fp32,torch.profiler,"void (anonymous namespace)::elementwise_kernel_with_index<int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, function_traits<at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>::result_type*)",25,0,21.598000000000866
medium_256,medium,256,fp32,torch.profiler,aten::cross_entropy_loss,1,103.1449999999968,13.823000000003958
medium_256,medium,256,fp32,torch.profiler,aten::_index_put_impl_,1,218.86100000000442,11.87100000004284
medium_256,medium,256,fp32,torch.profiler,aten::flatten,2,9.970000000001164,0.0
medium_256,medium,256,fp32,torch.profiler,CloneBackward0,24,9.818999999981315,0.0
medium_256,medium,256,fp32,torch.profiler,aten::log_softmax,1,39.28299999999581,8.991000000001804
medium_256,medium,256,fp32,torch.profiler,aten::_log_softmax,1,26.675999999999476,8.991000000001804
medium_256,medium,256,fp32,torch.profiler,"void at::native::(anonymous namespace)::cunn_SoftMaxForwardSmem<4, float, float, float, at::native::(anonymous namespace)::LogSoftMaxForwardEpilogue, long>(float*, float const*, long)",1,0,8.991000000001804
medium_256,medium,256,fp32,torch.profiler,aten::new_empty,1,8.953000000008615,0.0
medium_256,medium,256,fp32,torch.profiler,autograd::engine::evaluate_function: LogSoftmaxBackward0,1,46.492999999994936,8.576000000000931
medium_256,medium,256,fp32,torch.profiler,LogSoftmaxBackward0,1,37.62399999999616,8.576000000000931
medium_256,medium,256,fp32,torch.profiler,aten::_log_softmax_backward_data,1,26.594999999993888,8.576000000000931
medium_256,medium,256,fp32,torch.profiler,"void at::native::(anonymous namespace)::cunn_SoftMaxBackwardSmem<4, float, float, float, at::native::(anonymous namespace)::LogSoftMaxBackwardEpilogue>(float*, float const*, float const*, long)",1,0,8.576000000000931
medium_256,medium,256,fp32,torch.profiler,autograd::engine::evaluate_function: NllLossBackward0,1,195.83499999999913,7.455999999998312
medium_256,medium,256,fp32,torch.profiler,NllLossBackward0,1,143.5239999999976,7.455999999998312
medium_256,medium,256,fp32,torch.profiler,aten::nll_loss_backward,1,110.8530000000028,7.455999999998312
medium_256,medium,256,fp32,torch.profiler,aten::detach_,1,6.217999999993481,0.0
medium_256,medium,256,fp32,torch.profiler,cudaStreamIsCapturing,1,6.127999999996973,0.0
medium_256,medium,256,fp32,torch.profiler,aten::nll_loss_nd,1,46.06000000000495,4.832000000002154
medium_256,medium,256,fp32,torch.profiler,aten::nll_loss,1,41.62299999999959,4.832000000002154
medium_256,medium,256,fp32,torch.profiler,aten::nll_loss_forward,1,34.49199999999837,4.832000000002154
medium_256,medium,256,fp32,torch.profiler,"void at::native::(anonymous namespace)::nll_loss_forward_reduce_cuda_kernel_2d<float, float, long>(float*, float*, float const*, long const*, float const*, bool, long, long, long, long)",1,0,4.832000000002154
medium_256,medium,256,fp32,torch.profiler,"void at_cuda_detail::cub::DeviceRadixSortSingleTileKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<8>, unsigned long long>::Policy900, false, long, at::cuda::cub::detail::OpaqueType<8>, unsigned long long, at_cuda_detail::cub::detail::identity_decomposer_t>(long const*, long*, at::cuda::cub::detail::OpaqueType<8> const*, at::cuda::cub::detail::OpaqueType<8>*, unsigned long long, int, int, at_cuda_detail::cub::detail::identity_decomposer_t)",1,0,4.800000000017462
medium_256,medium,256,fp32,torch.profiler,detach_,1,3.5320000000065193,0.0
medium_256,medium,256,fp32,torch.profiler,aten::index,1,218.7990000000002,2.910999999999831
medium_256,medium,256,fp32,torch.profiler,"void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)",1,0,2.910999999999831
medium_256,medium,256,fp32,torch.profiler,"void at::native::(anonymous namespace)::nll_loss_backward_reduce_cuda_kernel_2d<float, long>(float*, float const*, long const*, float const*, float const*, bool, int, int, long, long)",1,0,2.4320000000006985
medium_256,medium,256,fp32,torch.profiler,"void (anonymous namespace)::indexing_backward_kernel<float, 4>(long const*, long const*, float const*, float*, long, long, long, long, bool)",1,0,2.0799999999871943
medium_256,medium,256,fp32,torch.profiler,aten::remainder,1,28.43699999997625,1.6640000000188593
medium_256,medium,256,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<2, at::native::BUnaryFunctor<long, long, long, at::native::remainder_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<long, long, long, at::native::remainder_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul>)",1,0,1.6640000000188593
medium_256,medium,256,fp32,torch.profiler,aten::divide_,1,28.779000000009546,1.3760000000183936
medium_256,medium,256,fp32,torch.profiler,aten::div_,1,25.505999999993946,1.3760000000183936
