time_us,active_mib,reserved_mib
1786439181630636,13737.001465,13742.000000
1786439181630664,13737.001465,13742.000000
1786439181630694,13737.001465,13742.000000
1786439181630718,13735.751465,13742.000000
1786439181630869,13737.768066,13742.000000
1786439181630912,13737.768066,13742.000000
1786439181630960,13741.799316,13742.000000
1786439181631063,13743.064941,13742.000000
1786439181631184,13742.314941,13742.000000
1786439181631243,13743.564453,13742.000000
1786439181631275,13743.564453,13742.000000
1786439181632871,13766.064453,13762.000000
1786439181633001,13772.314453,13762.000000
1786439181633064,13771.065430,13762.000000
1786439181633093,13772.314941,13762.000000
1786439181635007,13777.939941,13782.000000
1786439181635046,13777.939941,13782.000000
1786439181635083,13779.189941,13782.000000
1786439181635109,13778.564941,13782.000000
1786439181635176,13778.564941,13782.000000
1786439181635210,13779.814941,13782.000000
1786439181635228,13779.189941,13782.000000
1786439181635270,13777.331543,13782.000000
1786439181635396,13781.331547,13782.000000
1786439181635421,13779.378418,13782.000000
1786439181635484,13785.378418,13782.000000
1786439181635570,13783.878418,13782.000000
1786439181635698,13786.377441,13782.000000
1786439181635742,13785.127930,13782.000000
1786439181635820,13792.627930,13782.000000
1786439181636903,13813.877930,13802.000000
1786439181639481,13812.627930,13822.000000
1786439181639561,13812.628906,13822.000000
1786439181639594,13815.128418,13822.000000
1786439181639899,13820.753418,13822.000000
1786439181639938,13821.378418,13822.000000
1786439181639971,13821.378418,13822.000000
1786439181640007,13819.503418,13822.000000
1786439181640040,13819.503418,13822.000000
1786439181640074,13820.753418,13822.000000
1786439181640093,13820.128418,13822.000000
1786439181640214,13822.895020,13822.000000
1786439181640264,13822.895020,13822.000000
1786439181640305,13822.926270,13822.000000
1786439181640379,13826.191895,13822.000000
1786439181640481,13825.441895,13822.000000
1786439181640576,13827.941406,13822.000000
1786439181640607,13826.691895,13822.000000
1786439181641586,13839.191406,13842.000000
1786439181655127,13856.691406,13862.000000
1786439181655180,13855.441895,13862.000000
1786439181655232,13854.192383,13862.000000
1786439181655410,13860.441895,13862.000000
1786439181655547,13861.691895,13862.000000
1786439181655581,13862.316895,13862.000000
1786439181655610,13862.316895,13862.000000
1786439181655665,13862.316895,13862.000000
1786439181655689,13862.316895,13862.000000
1786439181655717,13862.941895,13862.000000
1786439181655745,13860.442871,13862.000000
1786439181655868,13862.458500,13862.000000
1786439181655908,13862.474121,13862.000000
1786439181655958,13866.505371,13862.000000
1786439181656036,13865.755371,13862.000000
1786439181656147,13867.004395,13862.000000
1786439181656210,13868.255371,13862.000000
1786439181656240,13869.504883,13862.000000
1786439181727976,13890.754883,13902.000000
1786439181728090,13897.004883,13902.000000
1786439181728152,13895.755859,13902.000000
1786439181728182,13897.005371,13902.000000
1786439181728473,13903.255371,13902.000000
1786439181728503,13903.255371,13902.000000
1786439181728533,13903.255371,13902.000000
1786439181728563,13903.255371,13902.000000
1786439181728624,13903.255371,13902.000000
1786439181728656,13903.880371,13902.000000
1786439181728680,13903.880371,13902.000000
1786439181728766,13904.021973,13902.000000
1786439181728853,13906.021976,13902.000000
1786439181728886,13906.068848,13902.000000
1786439181728938,13910.068848,13902.000000
1786439181729029,13908.568848,13902.000000
1786439181729140,13911.068359,13902.000000
1786439181729172,13909.818848,13902.000000
1786439181729480,13917.318359,13922.000000
1786439181729970,13938.568359,13942.000000
1786439181730051,13938.568359,13942.000000
1786439181730099,13937.318848,13942.000000
