time_us,active_mib,reserved_mib
1786439241204463,25438.189453,25952.000000
1786439241204500,25438.189453,25952.000000
1786439241204532,25428.189453,25952.000000
1786439241204596,25438.189453,25952.000000
1786439241204631,25438.189453,25952.000000
1786439241204665,25428.205078,25952.000000
1786439241205045,25964.205078,26208.000000
1786439241205104,25708.330078,26208.000000
1786439241205703,26988.705078,27232.000000
1786439241205828,26998.955078,27232.000000
1786439241205917,26230.955078,27232.000000
1786439241206014,26213.439453,27232.000000
1786439241206093,26213.455078,27232.000000
1786439241206171,26263.447266,27232.000000
1786439241206320,26533.447266,27232.000000
1786439241206429,26623.447266,27232.000000
1786439241206485,26613.462891,27232.000000
1786439241206553,26675.955078,27232.000000
1786439241206717,26750.955078,27232.000000
1786439241206854,26770.955078,27232.000000
1786439241206908,26790.955078,27232.000000
1786439241206964,26790.955078,27232.000000
1786439241207001,26800.955078,27232.000000
1786439241207028,26790.955078,27232.000000
1786439241207140,27050.970703,27232.000000
1786439241207465,27306.970705,27488.000000
1786439241207514,27307.470703,27488.000000
1786439241208076,28331.720703,28512.000000
1786439241208204,27573.720703,28512.000000
1786439241208334,27576.220703,28512.000000
1786439241208381,27576.205078,28512.000000
1786439241208443,27556.220703,28512.000000
1786439241208585,27776.212891,28512.000000
1786439241208741,27976.212891,28512.000000
1786439241208786,27976.220703,28512.000000
1786439241208825,27956.220703,28512.000000
1786439241208978,28061.220703,28512.000000
1786439241209177,28123.720703,28512.000000
1786439241209214,28123.720703,28512.000000
1786439241209245,28113.720703,28512.000000
1786439241209310,28123.720703,28512.000000
1786439241209354,28123.720703,28512.000000
1786439241209389,28113.736328,28512.000000
1786439241209772,28393.736328,28768.000000
1786439241209831,28393.861328,28768.000000
1786439241210519,29162.236328,29794.000000
1786439241210599,29674.486328,29794.000000
1786439241210735,28916.486328,29794.000000
1786439241210833,28898.986328,29794.000000
1786439241210900,28898.978516,29794.000000
1786439241210957,28938.978516,29794.000000
1786439241211138,29218.978516,29794.000000
1786439241211248,29318.978516,29794.000000
1786439241211296,29298.994141,29794.000000
1786439241211361,29348.986328,29794.000000
1786439241211514,29426.486328,29794.000000
1786439241211669,29446.486328,29794.000000
1786439241211714,29476.486328,29794.000000
1786439241211774,29466.486328,29794.000000
1786439241211809,29476.486328,29794.000000
1786439241211845,29476.486328,29794.000000
1786439241211927,29480.501953,29794.000000
1786439241212443,29992.501955,30306.000000
1786439241212491,29993.126953,30306.000000
1786439241213027,30505.001953,31330.000000
1786439241213180,30771.251953,31330.000000
1786439241213311,30281.751953,31330.000000
1786439241213323,30221.736328,31330.000000
1786439241213420,30241.744141,31330.000000
1786439241213528,30381.744141,31330.000000
1786439241213687,30651.744141,31330.000000
1786439241213753,30641.744141,31330.000000
1786439241213811,30641.759766,31330.000000
1786439241213937,30724.251953,31330.000000
1786439241214149,30799.251953,31330.000000
1786439241214200,30819.251953,31330.000000
1786439241214235,30809.251953,31330.000000
1786439241214298,30809.251953,31330.000000
1786439241214333,30819.251953,31330.000000
1786439241214357,30809.251953,31330.000000
1786439241214738,31335.267578,31586.000000
1786439241214803,31079.267578,31586.000000
1786439241215131,31847.767578,32098.000000
1786439241215597,32360.017578,32612.000000
1786439241215741,31612.017578,32612.000000
1786439241215846,31584.517578,32612.000000
1786439241215905,31604.509766,32612.000000
1786439241215952,31584.509766,32612.000000
1786439241216111,31814.509766,32612.000000
1786439241216243,31984.509766,32612.000000
1786439241216296,32004.517578,32612.000000
1786439241216330,32004.517578,32612.000000
1786439241216639,32099.517578,32612.000000
1786439241216810,32142.017578,32612.000000
1786439241216849,32152.017578,32612.000000
1786439241216884,32132.017578,32612.000000
1786439241216951,32152.017578,32612.000000
1786439241216987,32172.017578,32612.000000
1786439241217039,32146.033203,32612.000000
1786439241217436,32422.033205,32868.000000
1786439241217514,32678.658203,32868.000000
1786439241218078,33702.533203,33892.000000
1786439241218234,33712.783203,33892.000000
1786439241218331,32967.283203,33892.000000
1786439241218371,32927.267578,33892.000000
1786439241218455,32927.283203,33892.000000
1786439241218538,33027.275391,33892.000000
1786439241218721,33337.275391,33892.000000
1786439241218784,33337.275391,33892.000000
1786439241218837,33327.283203,33892.000000
1786439241218932,33399.783203,33892.000000
1786439241219174,33484.783203,33892.000000
1786439241219212,33494.783203,33892.000000
1786439241219254,33494.783203,33892.000000
1786439241219318,33504.783203,33892.000000
1786439241219352,33504.783203,33892.000000
1786439241219375,33494.783203,33892.000000
1786439241219761,33764.798828,34148.000000
1786439241219824,34020.798828,34148.000000
1786439241220172,34021.298828,34660.000000
1786439241220469,35045.548828,35172.000000
1786439241220615,34297.548828,35172.000000
1786439241220725,34270.048828,35172.000000
