run_name,stage,op_name,calls,cpu_self_time_us,cpu_total_time_us,cuda_self_time_us,cuda_total_time_us,source_file
small_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: DivBackward0,24,215.596,4478.044,0.0,21688.31,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::div,208,1927.065,16854.678,20749.473,21019.967,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,DivBackward0,24,155.977,4037.783,0.0,20133.951,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",196,0.0,0.0,15914.484,15914.484,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::matmul,24,246.592,1933.616,0.0,14216.666,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,ampere_sgemm_128x64_nn,48,0.0,0.0,14200.07,14200.07,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > co",48,0.0,0.0,14112.605,14112.605,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,ampere_sgemm_32x128_tn,12,0.0,0.0,13744.476,13744.476,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::where,48,480.247,3420.797,6805.472,13656.989,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,Optimizer.step#AdamW.step,1,7639.859,169440.815,0.0,13585.878,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,ampere_sgemm_128x32_nn,12,0.0,0.0,12726.175,12726.175,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,Optimizer.step#AdamW.step,1,0.0,0.0,12354.308,12354.308,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)",673,0.0,0.0,10721.789,10721.789,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::add_,145,919.916,8533.65,9752.106,9752.106,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: MulBackward0,170,1699.068,32134.067,0.0,9012.052,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,MulBackward0,170,492.54,20592.415,0.0,7339.1,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymo",24,0.0,0.0,6805.472,6805.472,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBas",24,0.0,0.0,6192.606,6192.606,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::neg,48,430.681,1121.597,5799.39,5799.39,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: MaxBackward0,12,147.79,4499.648,0.0,5589.091,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",24,0.0,0.0,5548.678,5548.678,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()(",24,0.0,0.0,5522.403,5522.403,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::sum,86,1173.428,8772.348,5485.833,5485.833,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at",61,0.0,0.0,5058.891,5058.891,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: SubBackward0,36,226.269,1373.614,0.0,4600.295,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",716,0.0,0.0,4447.487,4447.487,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > co",292,0.0,0.0,4144.878,4144.878,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,ExpBackward0,12,40.54,212.618,0.0,4113.775,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: ExpBackward0,12,72.101,284.719,0.0,4113.775,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::copy_,207,1641.121,8116.306,4083.868,4083.868,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::add,430,3316.777,36297.888,3078.416,3739.502,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorI",181,0.0,0.0,3647.325,3647.325,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,WhereBackward0,12,32.667,1500.659,0.0,3423.628,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: WhereBackward0,12,97.125,1597.784,0.0,3423.628,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::sub,36,376.901,539.542,3260.207,3260.207,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,Command Buffer Full,660,203069.819,203069.819,3134.203,3134.203,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,cudaLaunchKernel,3641,73567.182,214025.341,0.0,3134.203,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: SumBackward1,12,117.404,604.667,0.0,3097.933,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,SubBackward0,36,73.417,954.202,0.0,3072.554,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::exp,12,130.424,185.877,2769.01,2769.01,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::exp_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::exp_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()(",12,0.0,0.0,2769.01,2769.01,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::fill_,262,989.497,21748.069,2218.09,2423.819,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::zero_,237,569.211,21857.902,0.0,2376.047,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",262,0.0,0.0,2218.09,2218.09,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: SigmoidBackward0,12,136.549,1991.873,0.0,2089.334,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::clone,96,357.389,3513.916,0.0,1875.55,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::reshape,801,1602.277,6622.701,0.0,1875.55,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::sub_,222,1045.404,18558.428,1395.119,1786.281,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,111,474.687,6616.851,0.0,1771.775,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,torch::autograd::AccumulateGrad,111,579.957,6142.164,0.0,1771.775,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::max,12,258.988,350.051,1685.08,1685.08,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MaxOps<float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MaxOps<float>, unsigned int, float, 4, 4>)",12,0.0,0.0,1685.08,1685.08,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::pow,186,1962.476,12201.536,999.804,1583.582,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: PowBackward0,25,319.627,4173.516,0.0,1447.005,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,MaxBackward0,12,40.159,626.881,0.0,1433.558,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::value_selecting_reduction_backward,12,47.146,586.722,0.0,1433.558,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::zeros,13,48.907,605.682,0.0,1277.654,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::cat,48,630.262,987.416,1209.023,1209.023,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,SigmoidBackward0,12,45.911,897.636,0.0,1072.765,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::sigmoid_backward,12,118.396,851.725,1072.765,1072.765,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::sigmoid_backward_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, std::array<char*, 3ul> >(int, at::native::sigmoid_backward_kernel_cuda(at::TensorIterator",12,0.0,0.0,1072.765,1072.765,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,PowBackward0,25,162.74,3253.512,0.0,1041.887,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::(anonymous namespace)::CatArrayBatchedCopy<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 4, 64, 64>(at::native::(anonymous namespace)::OpaqueType<4u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, ",36,0.0,0.0,1002.367,1002.367,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::zeros_like,222,435.457,23090.714,0.0,999.641,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::Tensor",136,0.0,0.0,941.564,941.564,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::square,111,125.908,9868.197,0.0,900.674,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::sqrt,111,730.297,10438.519,640.356,851.779,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> >, std::array<char*, 3ul>)",111,0.0,0.0,789.151,789.151,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,ViewBackward0,316,529.595,2448.255,0.0,771.648,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: ViewBackward0,316,1421.356,3869.611,0.0,771.648,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: UnsqueezeBackward0,255,1312.194,7760.488,0.0,691.165,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::sigmoid,12,143.136,209.963,676.062,676.062,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::sigmoid_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::sigmoid_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::ope",12,0.0,0.0,676.062,676.062,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::sqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::sqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator(",111,0.0,0.0,640.356,640.356,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::concat,24,42.177,497.436,0.0,638.495,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)",136,0.0,0.0,571.453,571.453,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,UnbindBackward0,24,58.314,757.163,0.0,570.528,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::stack,24,134.92,698.849,0.0,570.528,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: UnbindBackward0,24,149.626,906.789,0.0,570.528,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,Memcpy DtoD (Device -> Device),26,0.0,0.0,436.543,436.543,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::reduce_kernel<128, 4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at",25,0.0,0.0,383.103,383.103,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,ReshapeAliasBackward0,121,215.27,2218.755,0.0,381.439,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: ReshapeAliasBackward0,121,597.442,2816.197,0.0,381.439,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::cross_entropy_loss,1,7.229,54.873,0.0,353.95,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,MeanBackward1,25,104.981,3333.781,0.0,299.039,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: MeanBackward1,25,140.886,3474.667,0.0,299.039,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > co",25,0.0,0.0,299.039,299.039,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,LogSoftmaxBackward0,1,6.276,23.544,0.0,291.743,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::_log_softmax_backward_data,1,10.75,17.268,291.743,291.743,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: LogSoftmaxBackward0,1,6.974,30.518,0.0,291.743,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::(anonymous namespace)::cunn_SoftMaxBackwardSmem<4, float, float, float, at::native::(anonymous namespace)::LogSoftMaxBackwardEpilogue>(float*, float const*, float const*, long)",1,0.0,0.0,291.743,291.743,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{",24,0.0,0.0,276.987,276.987,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,UnsafeViewBackward0,48,83.285,603.455,0.0,234.91,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: UnsafeViewBackward0,48,226.255,829.71,0.0,234.91,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::_log_softmax,1,11.835,18.144,213.599,213.599,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::log_softmax,1,4.162,22.693,0.0,213.599,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::(anonymous namespace)::cunn_SoftMaxForwardSmem<4, float, float, float, at::native::(anonymous namespace)::LogSoftMaxForwardEpilogue, long>(float*, float const*, long)",1,0.0,0.0,213.599,213.599,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::(anonymous namespace)::CatArrayBatchedCopy_aligned16_contig<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 4, 128, 1>(at::native::(anonymous namespace)::OpaqueType<4u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace):",12,0.0,0.0,206.656,206.656,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::mean,25,353.318,480.65,201.151,201.151,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",25,0.0,0.0,201.151,201.151,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,Memset (Device),102,0.0,0.0,189.95,189.95,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::scatter_,12,166.254,251.965,171.712,171.712,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::_scatter_gather_elementwise_kernel<128, 8, at::native::_cuda_scatter_gather_internal_kernel<true, at::native::OpaqueType<4> >::operator()<at::native::TensorAssign>(at::TensorIterator&, long, long, long, at::native::TensorAssign const&)::{lambda(int)#1}>(int, at::native::_cuda_scatte",12,0.0,0.0,171.712,171.712,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,RsqrtBackward0,25,188.218,4648.515,0.0,161.887,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: RsqrtBackward0,25,164.245,4812.76,0.0,161.887,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,NllLossBackward0,1,10.847,57.196,0.0,154.432,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::nll_loss_backward,1,16.462,46.349,72.768,154.432,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: NllLossBackward0,1,34.05,91.246,0.0,154.432,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::nll_loss,1,2.533,22.321,0.0,140.351,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::nll_loss_forward,1,14.437,19.788,140.351,140.351,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::nll_loss_nd,1,2.63,24.951,0.0,140.351,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::(anonymous namespace)::nll_loss_forward_reduce_cuda_kernel_2d<float, float, long>(float*, float*, float const*, long const*, float const*, bool, long, long, long, long)",1,0.0,0.0,140.351,140.351,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,IndexBackward0,1,8.53,2582.371,0.0,82.272,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: IndexBackward0,1,6.443,2588.814,0.0,82.272,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::ge,12,134.963,198.706,78.209,78.209,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(ano",12,0.0,0.0,78.209,78.209,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::(anonymous namespace)::nll_loss_backward_reduce_cuda_kernel_2d<float, long>(float*, float const*, long const*, float const*, float const*, bool, int, int, long, long)",1,0.0,0.0,72.768,72.768,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::_index_put_impl_,1,36.4,2552.514,54.368,65.184,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#2}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::Tensor",25,0.0,0.0,58.24,58.24,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,SliceBackward0,1,4.769,597.206,0.0,52.287,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::slice_backward,1,5.992,592.437,0.0,52.287,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,autograd::engine::evaluate_function: SliceBackward0,1,5.24,602.446,0.0,52.287,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::rsqrt,25,251.411,360.055,50.333,50.333,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operato",25,0.0,0.0,50.333,50.333,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::arange,26,127.861,475.029,24.416,48.832,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::scalar_tensor,24,92.423,655.503,0.0,46.045,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::index,1,29.338,48.584,31.392,31.392,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayR",1,0.0,0.0,31.392,31.392,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void (anonymous namespace)::elementwise_kernel_with_index<int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(int, at::native::arange_cuda_out(c10::Scalar cons",13,0.0,0.0,24.416,24.416,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void (anonymous namespace)::indexing_backward_kernel<float, 4>(long const*, long const*, float const*, float*, long, long, long, long, bool)",1,0.0,0.0,21.76,21.76,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at_cuda_detail::cub::DeviceRadixSortOnesweepKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<8>, unsigned long long>::Policy900, false, long, at::cuda::cub::detail::OpaqueType<8>, unsigned long long, int, int, at_cuda_detail::cub::detail::identity_decomp",2,0.0,0.0,20.0,20.0,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::new_zeros,1,3.046,21.327,0.0,17.088,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::remainder,1,11.003,15.883,3.712,3.712,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<2, at::native::BUnaryFunctor<long, long, long, at::native::remainder_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul> >(int, at::native::BUnaryFunct",1,0.0,0.0,3.712,3.712,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at_cuda_detail::cub::DeviceRadixSortHistogramKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<8>, unsigned long long>::Policy900, false, long, unsigned long long, at_cuda_detail::cub::detail::identity_decomposer_t>(unsigned long long*, long const*, unsig",1,0.0,0.0,3.584,3.584,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::div_,1,15.741,21.416,3.04,3.04,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,aten::divide_,1,1.249,22.665,0.0,3.04,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<2, at::native::BUnaryFunctor<long, long, long, at::native::binary_internal::div_trunc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul> >(int, at::na",1,0.0,0.0,3.04,3.04,profile_001.csv
small_ctx1024_train_step_fp32,operator_or_kernel,"void at::native::vectorized_elementwise_kernel<2, at::native::AUnaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long> >, std::array<char*, 2ul>)",1,0.0,0.0,2.208,2.208,profile_001.csv
